clip_id,stratum,group,tier,endpoint,seed,path,T,a_idx,b_idx,two_sided,md5,static_pix,twin_clip_id,prompt_cat,grid,notes
start_v3__portal_1__s43,S-GRID-START,NULLGEN,,portal_1,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__portal_1__ref_portal_0__s43.mp4,121,8,120,False,fa6afc3e28979a5cb67ceb2c2d55718b,False,,neutral,v3,dedup_group=4;start_anchor=portal_1_start9;endpoint_class=portal
start_v3__shadow_10__s42,S-GRID-START,NULLGEN,,shadow_10,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__shadow_10__ref_shadow_0__s42.mp4,121,8,120,False,4441dade7937244528eda7904b4522a2,False,,neutral,v3,dedup_group=3;start_anchor=shadow_10_start9;endpoint_class=shadow
start_v3__shadow_10__s43,S-GRID-START,NULLGEN,,shadow_10,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__shadow_10__ref_shadow_0__s43.mp4,121,8,120,False,9b191ef66f006eda1bf3118a719a278a,False,,neutral,v3,dedup_group=3;start_anchor=shadow_10_start9;endpoint_class=shadow
start_v3__super_fast_run_0__s42,S-GRID-START,NULLGEN,,super_fast_run_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__super_fast_run_0__ref_super_fast_run_1__s42.mp4,121,8,120,False,a6cd063d611d73c9ed71e31bf30b168f,False,,neutral,v3,dedup_group=4;start_anchor=super_fast_run_0_start9;endpoint_class=super_fast_run
start_v3__super_fast_run_0__s43,S-GRID-START,NULLGEN,,super_fast_run_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__super_fast_run_0__ref_super_fast_run_1__s43.mp4,121,8,120,False,ef80f1a74a126609cc9315cb271542bb,False,,neutral,v3,dedup_group=4;start_anchor=super_fast_run_0_start9;endpoint_class=super_fast_run
start_v3__wireframe_0__s42,S-GRID-START,NULLGEN,,wireframe_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__wireframe_0__ref_wireframe_1__s42.mp4,121,8,120,False,c9cbb89b9bf9128369cbde492ddc468c,True,,neutral,v3,dedup_group=3;start_anchor=wireframe_0_start9;endpoint_class=wireframe
start_v3__wireframe_0__s43,S-GRID-START,NULLGEN,,wireframe_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-memo-probe__base_cond_neutral_v3__wireframe_0__ref_wireframe_1__s43.mp4,121,8,120,False,129b4bfebe3d71b3db793a2f283d3476,True,,neutral,v3,dedup_group=3;start_anchor=wireframe_0_start9;endpoint_class=wireframe
start_v3__acid_0__s42,S-GRID-START,NULLGEN,,acid_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__acid_0__ref_nature_bloom_1__s42.mp4,121,8,120,False,90744bb961a95118454628924780a5d7,False,,neutral,v3,dedup_group=2;start_anchor=acid_0_start9;endpoint_class=acid
start_v3__acid_0__s43,S-GRID-START,NULLGEN,,acid_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__acid_0__ref_nature_bloom_1__s43.mp4,121,8,120,False,e500f527512754a11973546c5bba84c8,False,,neutral,v3,dedup_group=2;start_anchor=acid_0_start9;endpoint_class=acid
start_v3__animalization_2__s42,S-GRID-START,NULLGEN,,animalization_2,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__animalization_2__ref_sakura_petals_1__s42.mp4,121,8,120,False,034cc427bdd332ebc23d9d95deab8eae,False,,neutral,v3,dedup_group=5;start_anchor=animalization_2_start9;endpoint_class=animalization
start_v3__animalization_2__s43,S-GRID-START,NULLGEN,,animalization_2,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__animalization_2__ref_sakura_petals_1__s43.mp4,121,8,120,False,c011d85363496731902ae66565f628b3,False,,neutral,v3,dedup_group=5;start_anchor=animalization_2_start9;endpoint_class=animalization
start_v3__color_rain_2__s42,S-GRID-START,NULLGEN,,color_rain_2,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__color_rain_2__ref_animalization_0__s42.mp4,121,8,120,False,e13d55e95b29cdff68c10509e1af4ba7,False,,neutral,v3,dedup_group=6;start_anchor=color_rain_2_start9;endpoint_class=color_rain
start_v3__color_rain_2__s43,S-GRID-START,NULLGEN,,color_rain_2,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__color_rain_2__ref_animalization_0__s43.mp4,121,8,120,False,b7490fa639d086ad37a31e9201316a57,False,,neutral,v3,dedup_group=6;start_anchor=color_rain_2_start9;endpoint_class=color_rain
start_v3__cotton_cloud_0__s42,S-GRID-START,NULLGEN,,cotton_cloud_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__cotton_cloud_0__ref_animalization_2__s42.mp4,121,8,120,False,5dde97f733c1c37f6b13ec3004b586fc,False,,neutral,v3,dedup_group=5;start_anchor=cotton_cloud_0_start9;endpoint_class=cotton_cloud
start_v3__cotton_cloud_0__s43,S-GRID-START,NULLGEN,,cotton_cloud_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__cotton_cloud_0__ref_animalization_2__s43.mp4,121,8,120,False,7f452183c06d2245811dd354f44bc3d7,False,,neutral,v3,dedup_group=5;start_anchor=cotton_cloud_0_start9;endpoint_class=cotton_cloud
start_v3__earth_element_6__s42,S-GRID-START,NULLGEN,,earth_element_6,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__earth_element_6__ref_color_rain_0__s42.mp4,121,8,120,False,b57edb5f635bf63a63149c9d193f1b2a,False,,neutral,v3,dedup_group=3;start_anchor=earth_element_6_start9;endpoint_class=earth_element
start_v3__earth_element_6__s43,S-GRID-START,NULLGEN,,earth_element_6,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__earth_element_6__ref_color_rain_0__s43.mp4,121,8,120,False,15ffee1f73cf3b0cd47aec27aa88efc7,False,,neutral,v3,dedup_group=3;start_anchor=earth_element_6_start9;endpoint_class=earth_element
start_v3__fire_element_2__s42,S-GRID-START,NULLGEN,,fire_element_2,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__fire_element_2__ref_color_rain_2__s42.mp4,121,8,120,False,1ae9c2f56d40b431cd9ee888b1ecbb5f,False,,neutral,v3,dedup_group=3;start_anchor=fire_element_2_start9;endpoint_class=fire_element
start_v3__fire_element_2__s43,S-GRID-START,NULLGEN,,fire_element_2,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__fire_element_2__ref_color_rain_2__s43.mp4,121,8,120,False,22c3a34bd312b5c6954e9234842b51c6,False,,neutral,v3,dedup_group=3;start_anchor=fire_element_2_start9;endpoint_class=fire_element
start_v3__gas_transformation_7__s42,S-GRID-START,NULLGEN,,gas_transformation_7,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__gas_transformation_7__ref_earth_element_4__s42.mp4,121,8,120,False,10a3ad5bb581264f897d3badc99006ac,False,,neutral,v3,dedup_group=4;start_anchor=gas_transformation_7_start9;endpoint_class=gas_transformation
start_v3__gas_transformation_7__s43,S-GRID-START,NULLGEN,,gas_transformation_7,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__gas_transformation_7__ref_earth_element_4__s43.mp4,121,8,120,False,84eac0e0a289d727fbbd37f51f62c705,False,,neutral,v3,dedup_group=4;start_anchor=gas_transformation_7_start9;endpoint_class=gas_transformation
start_v3__illustration_scene_7__s42,S-GRID-START,NULLGEN,,illustration_scene_7,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__illustration_scene_7__ref_gas_transformation_6__s42.mp4,121,8,120,False,5b4dea224de7fc901c39a213f7ced5d8,False,,neutral,v3,dedup_group=2;start_anchor=illustration_scene_7_start9;endpoint_class=illustration_scene
start_v3__illustration_scene_7__s43,S-GRID-START,NULLGEN,,illustration_scene_7,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__illustration_scene_7__ref_gas_transformation_6__s43.mp4,121,8,120,False,0099d5abf59e2de6554f0f3d4c0af642,False,,neutral,v3,dedup_group=2;start_anchor=illustration_scene_7_start9;endpoint_class=illustration_scene
start_v3__live_concert_0__s42,S-GRID-START,NULLGEN,,live_concert_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__live_concert_0__ref_gas_transformation_6__s42.mp4,121,8,120,False,e4e46e8e0c41f109f8ac1ae13f750280,False,,neutral,v3,dedup_group=4;start_anchor=live_concert_0_start9;endpoint_class=live_concert
start_v3__live_concert_0__s43,S-GRID-START,NULLGEN,,live_concert_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__live_concert_0__ref_gas_transformation_6__s43.mp4,121,8,120,False,b39a3f954ab724cf9f23ee6a9752960b,False,,neutral,v3,dedup_group=4;start_anchor=live_concert_0_start9;endpoint_class=live_concert
start_v3__live_concert_4__s42,S-GRID-START,NULLGEN,,live_concert_4,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__live_concert_4__ref_gas_transformation_7__s42.mp4,121,8,120,False,27e3d0bc01c25758af3ed72b7385ee60,False,,neutral,v3,dedup_group=1;start_anchor=live_concert_4_start9;endpoint_class=live_concert
start_v3__live_concert_4__s43,S-GRID-START,NULLGEN,,live_concert_4,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__live_concert_4__ref_gas_transformation_7__s43.mp4,121,8,120,False,d1e15c1634c869e07e33c043090d2276,False,,neutral,v3,dedup_group=1;start_anchor=live_concert_4_start9;endpoint_class=live_concert
start_v3__monstrosity_0__s42,S-GRID-START,NULLGEN,,monstrosity_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__monstrosity_0__ref_illustration_scene_4__s42.mp4,121,8,120,False,26ee15fcd3b6b4d1567e9686b897fa6f,False,,neutral,v3,dedup_group=2;start_anchor=monstrosity_0_start9;endpoint_class=monstrosity
start_v3__monstrosity_0__s43,S-GRID-START,NULLGEN,,monstrosity_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__monstrosity_0__ref_illustration_scene_4__s43.mp4,121,8,120,False,4c376eea6aec9dca1db27b73b56721b0,False,,neutral,v3,dedup_group=2;start_anchor=monstrosity_0_start9;endpoint_class=monstrosity
start_v3__mystification_0__s42,S-GRID-START,NULLGEN,,mystification_0,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__mystification_0__ref_illustration_scene_4__s42.mp4,121,8,120,False,c4254013e434c01059591a9890d6dd34,False,,neutral,v3,dedup_group=2;start_anchor=mystification_0_start9;endpoint_class=mystification
start_v3__mystification_0__s43,S-GRID-START,NULLGEN,,mystification_0,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__mystification_0__ref_illustration_scene_4__s43.mp4,121,8,120,False,49d22bebfd98100b38f6b4e3c2484492,False,,neutral,v3,dedup_group=2;start_anchor=mystification_0_start9;endpoint_class=mystification
start_v3__plasma_explosion_2__s42,S-GRID-START,NULLGEN,,plasma_explosion_2,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__plasma_explosion_2__ref_illustration_scene_7__s42.mp4,121,8,120,False,060fac7f4fe3bd38e138e553fae47e8f,False,,neutral,v3,dedup_group=3;start_anchor=plasma_explosion_2_start9;endpoint_class=plasma_explosion
start_v3__plasma_explosion_2__s43,S-GRID-START,NULLGEN,,plasma_explosion_2,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__plasma_explosion_2__ref_illustration_scene_7__s43.mp4,121,8,120,False,401dd3948eab4573df3428c8ac107cd6,False,,neutral,v3,dedup_group=3;start_anchor=plasma_explosion_2_start9;endpoint_class=plasma_explosion
start_v3__polygon_8__s42,S-GRID-START,NULLGEN,,polygon_8,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__polygon_8__ref_money_rain_1__s42.mp4,121,8,120,False,19c88599713d92582bd414193a625bef,False,,neutral,v3,dedup_group=4;start_anchor=polygon_8_start9;endpoint_class=polygon
start_v3__polygon_8__s43,S-GRID-START,NULLGEN,,polygon_8,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__polygon_8__ref_money_rain_1__s43.mp4,121,8,120,False,a90b527698981dc4098bffca109b7dc2,False,,neutral,v3,dedup_group=4;start_anchor=polygon_8_start9;endpoint_class=polygon
start_v3__portal_4__s42,S-GRID-START,NULLGEN,,portal_4,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__portal_4__ref_polygon_4__s42.mp4,121,8,120,False,44ffa6bc39ce9c7a99743b78f7757ebb,False,,neutral,v3,dedup_group=2;start_anchor=portal_4_start9;endpoint_class=portal
start_v3__portal_4__s43,S-GRID-START,NULLGEN,,portal_4,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__portal_4__ref_polygon_4__s43.mp4,121,8,120,False,c1a38b4a68022188fe9848066019d93a,False,,neutral,v3,dedup_group=2;start_anchor=portal_4_start9;endpoint_class=portal
start_v3__saint_glow_3__s42,S-GRID-START,NULLGEN,,saint_glow_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__saint_glow_3__ref_polygon_4__s42.mp4,121,8,120,False,901ea97d4b901b07a08f45d1ab10c82d,False,,neutral,v3,dedup_group=3;start_anchor=saint_glow_3_start9;endpoint_class=saint_glow
start_v3__saint_glow_3__s43,S-GRID-START,NULLGEN,,saint_glow_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__saint_glow_3__ref_polygon_4__s43.mp4,121,8,120,False,06642f2a9656feea6f9547d26e2ef8b1,False,,neutral,v3,dedup_group=3;start_anchor=saint_glow_3_start9;endpoint_class=saint_glow
start_v3__shadow_3__s42,S-GRID-START,NULLGEN,,shadow_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__shadow_3__ref_portal_1__s42.mp4,121,8,120,False,8a6738fd90404084bfcf7adb6207a257,False,,neutral,v3,dedup_group=2;start_anchor=shadow_3_start9;endpoint_class=shadow
start_v3__shadow_3__s43,S-GRID-START,NULLGEN,,shadow_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__shadow_3__ref_portal_1__s43.mp4,121,8,120,False,d7f52d25b4f59ae58463172db15c8155,False,,neutral,v3,dedup_group=2;start_anchor=shadow_3_start9;endpoint_class=shadow
start_v3__super_fast_run_3__s42,S-GRID-START,NULLGEN,,super_fast_run_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__super_fast_run_3__ref_portal_4__s42.mp4,121,8,120,False,f020fca1d5b1fdec146e6399825b4230,False,,neutral,v3,dedup_group=3;start_anchor=super_fast_run_3_start9;endpoint_class=super_fast_run
start_v3__super_fast_run_3__s43,S-GRID-START,NULLGEN,,super_fast_run_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__super_fast_run_3__ref_portal_4__s43.mp4,121,8,120,False,8f69904878dc4813fccefe6ea87f99f0,False,,neutral,v3,dedup_group=3;start_anchor=super_fast_run_3_start9;endpoint_class=super_fast_run
start_v3__water_element_4__s42,S-GRID-START,NULLGEN,,water_element_4,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__water_element_4__ref_shadow_10__s42.mp4,121,8,120,False,baa37d0155a0803a9fd2188fc618f627,False,,neutral,v3,dedup_group=2;start_anchor=water_element_4_start9;endpoint_class=water_element
start_v3__water_element_4__s43,S-GRID-START,NULLGEN,,water_element_4,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__water_element_4__ref_shadow_10__s43.mp4,121,8,120,False,a2359cab56f833d8e3cf624a251ad77b,False,,neutral,v3,dedup_group=2;start_anchor=water_element_4_start9;endpoint_class=water_element
start_v3__wireframe_7__s42,S-GRID-START,NULLGEN,,wireframe_7,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__wireframe_7__ref_shadow_3__s42.mp4,121,8,120,False,f0689b8b8ddda5ff9e1d40d115b458a7,False,,neutral,v3,dedup_group=2;start_anchor=wireframe_7_start9;endpoint_class=wireframe
start_v3__wireframe_7__s43,S-GRID-START,NULLGEN,,wireframe_7,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-cross__base_cond_neutral_v3__wireframe_7__ref_shadow_3__s43.mp4,121,8,120,False,f784f20f5b926fcc8c406f36871fec1a,False,,neutral,v3,dedup_group=2;start_anchor=wireframe_7_start9;endpoint_class=wireframe
start_v3__fire_element_3__s42,S-GRID-START,NULLGEN,,fire_element_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__fire_element_3__ref_fire_element_2__s42.mp4,121,8,120,False,5a3fb0eb7146f6982207519d76f5b675,False,,neutral,v3,dedup_group=2;start_anchor=fire_element_3_start9;endpoint_class=fire_element
start_v3__fire_element_3__s43,S-GRID-START,NULLGEN,,fire_element_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__fire_element_3__ref_fire_element_2__s43.mp4,121,8,120,False,73ff3ea9030620ab2fcd13bb2b333d7d,False,,neutral,v3,dedup_group=2;start_anchor=fire_element_3_start9;endpoint_class=fire_element
start_v3__money_rain_3__s42,S-GRID-START,NULLGEN,,money_rain_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__money_rain_3__ref_money_rain_1__s42.mp4,121,8,120,False,02174194396a36c8d68cb62b2555338b,False,,neutral,v3,dedup_group=3;start_anchor=money_rain_3_start9;endpoint_class=money_rain
start_v3__money_rain_3__s43,S-GRID-START,NULLGEN,,money_rain_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__money_rain_3__ref_money_rain_1__s43.mp4,121,8,120,False,a702e075b8539c7da700b275ddd74fea,False,,neutral,v3,dedup_group=3;start_anchor=money_rain_3_start9;endpoint_class=money_rain
start_v3__mystification_1__s42,S-GRID-START,NULLGEN,,mystification_1,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__mystification_1__ref_mystification_0__s42.mp4,121,8,120,False,70a93c11910edf581bf4dcfbc86ec095,False,,neutral,v3,dedup_group=2;start_anchor=mystification_1_start9;endpoint_class=mystification
start_v3__mystification_1__s43,S-GRID-START,NULLGEN,,mystification_1,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__mystification_1__ref_mystification_0__s43.mp4,121,8,120,False,48a1c3b1b9c0aca9b349d0299523e82e,False,,neutral,v3,dedup_group=2;start_anchor=mystification_1_start9;endpoint_class=mystification
start_v3__plasma_explosion_3__s42,S-GRID-START,NULLGEN,,plasma_explosion_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__plasma_explosion_3__ref_plasma_explosion_2__s42.mp4,121,8,120,False,3fbf35829ef98f84326718e5af8fc182,False,,neutral,v3,dedup_group=1;start_anchor=plasma_explosion_3_start9;endpoint_class=plasma_explosion
start_v3__plasma_explosion_3__s43,S-GRID-START,NULLGEN,,plasma_explosion_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__plasma_explosion_3__ref_plasma_explosion_2__s43.mp4,121,8,120,False,e8999e7556df9a480af007c3ea182f3c,False,,neutral,v3,dedup_group=1;start_anchor=plasma_explosion_3_start9;endpoint_class=plasma_explosion
start_v3__water_element_3__s42,S-GRID-START,NULLGEN,,water_element_3,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__water_element_3__ref_water_element_4__s42.mp4,121,8,120,False,fff00ee7c67672513acecdc1d32bd247,False,,neutral,v3,dedup_group=1;start_anchor=water_element_3_start9;endpoint_class=water_element
start_v3__water_element_3__s43,S-GRID-START,NULLGEN,,water_element_3,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-unseen-same__base_cond_neutral_v3__water_element_3__ref_water_element_4__s43.mp4,121,8,120,False,65520ba10ae65b02eb0655ad65010f7e,False,,neutral,v3,dedup_group=1;start_anchor=water_element_3_start9;endpoint_class=water_element
start_v3__acid_1__s42,S-GRID-START,NULLGEN,,acid_1,42,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-same__base_cond_neutral_v3__acid_1__ref_acid_0__s42.mp4,121,8,120,False,89350efc42695cae7594bd6fe109dbf3,False,,neutral,v3,dedup_group=1;start_anchor=acid_1_start9;endpoint_class=acid
start_v3__acid_1__s43,S-GRID-START,NULLGEN,,acid_1,43,store/gens/005_base_cond/04_neutral_v3__dai/videos/G-zs-same__base_cond_neutral_v3__acid_1__ref_acid_0__s43.mp4,121,8,120,False,f511118fb3a445e67720598600fc6e75,False,,neutral,v3,dedup_group=1;start_anchor=acid_1_start9;endpoint_class=acid
